Episode,Rewards,Steps,Success
126,-920.0,500,0
127,-594.0,414,1
128,-930.0,500,0
129,-590.0,380,1
130,-1105.0,500,0
131,-745.0,500,0
132,-795.0,500,0
133,-1050.0,500,0
134,-985.0,500,0
135,-820.0,500,0
136,-376.0,281,1
137,-870.0,500,0
138,-880.0,500,0
139,-860.0,500,0
140,-910.0,500,0
141,-930.0,500,0
142,-875.0,500,0
143,-875.0,500,0
144,-1150.0,500,0
145,-850.0,500,0
146,-790.0,500,0
147,-845.0,500,0
148,-905.0,500,0
149,-256.0,226,1
150,-840.0,500,0
151,-760.0,500,0
152,-805.0,500,0
153,-800.0,500,0
154,-805.0,500,0
155,-935.0,500,0
156,-905.0,500,0
157,-815.0,500,0
158,-268.0,233,1
159,-800.0,500,0
160,-805.0,500,0
161,-516.0,401,1
162,-720.0,500,0
163,-910.0,500,0
164,-380.0,300,1
165,-895.0,500,0
166,-885.0,500,0
167,-770.0,500,0
168,-830.0,500,0
169,-202.0,172,1
170,-642.0,482,1
171,-755.0,500,0
172,-496.0,421,1
173,-680.0,500,0
174,-770.0,500,0
175,-785.0,500,0
176,-316.0,271,1
177,-830.0,500,0
178,-940.0,500,0
179,-710.0,500,0
180,-228.0,233,1
181,-765.0,500,0
182,-621.0,421,1
183,-765.0,500,0
184,-755.0,500,0
185,-805.0,500,0
186,-720.0,500,0
187,-156.0,181,1
188,-865.0,500,0
189,-850.0,500,0
190,-920.0,500,0
191,-795.0,500,0
192,-180.0,205,1
193,-460.0,365,1
194,-622.0,497,1
195,-114.0,169,1
196,-780.0,500,0
197,-860.0,500,0
198,-216.0,181,1
199,-785.0,500,0
200,-870.0,500,0
201,-765.0,500,0
202,-398.0,333,1
203,-770.0,500,0
204,-735.0,500,0
205,-690.0,500,0
206,-204.0,204,1
207,-532.0,377,1
208,-810.0,500,0
209,-750.0,500,0
210,-975.0,500,0
211,-865.0,500,0
212,-830.0,500,0
213,-935.0,500,0
214,-780.0,500,0
215,-905.0,500,0
216,-900.0,500,0
217,-670.0,500,0
218,-810.0,500,0
219,-780.0,500,0
220,-710.0,500,0
221,-1025.0,500,0
222,-790.0,500,0
223,-715.0,500,0
224,-715.0,500,0
225,-790.0,500,0
226,-755.0,500,0
227,-815.0,500,0
228,-690.0,500,0
229,-586.0,421,1
230,-815.0,500,0
231,-780.0,500,0
232,-740.0,500,0
233,-140.0,165,1
234,-755.0,500,0
235,-980.0,500,0
236,-755.0,500,0
237,-685.0,500,0
238,-845.0,500,0
239,-735.0,500,0
240,-885.0,500,0
241,-194.0,194,1
242,-288.0,298,1
243,-745.0,500,0
244,-815.0,500,0
245,-865.0,500,0
246,-865.0,500,0
247,-690.0,500,0
248,-640.0,500,0
249,-358.0,293,1
250,-500.0,425,1
251,-242.0,297,1
252,-960.0,500,0
253,-845.0,500,0
254,-690.0,500,0
255,-725.0,500,0
256,-810.0,500,0
257,-420.0,380,1
258,-795.0,500,0
259,-775.0,500,0
260,-569.0,449,1
261,-705.0,500,0
262,-740.0,500,0
263,-554.0,394,1
264,-568.0,473,1
265,-740.0,500,0
266,-750.0,500,0
267,-835.0,500,0
268,-725.0,500,0
269,-64.0,149,1
270,-820.0,500,0
271,-683.0,473,1
272,-398.0,378,1
273,-820.0,500,0
274,-745.0,500,0
275,-790.0,500,0
276,-795.0,500,0
277,-740.0,500,0
278,-720.0,500,0
279,-665.0,500,0
280,-750.0,500,0
281,-430.0,350,1
282,-755.0,500,0
283,-755.0,500,0
284,-230.0,245,1
285,-720.0,500,0
286,-685.0,500,0
287,-700.0,500,0
288,-780.0,500,0
289,-795.0,500,0
290,-815.0,500,0
291,-384.0,314,1
292,-825.0,500,0
293,-820.0,500,0
294,-212.0,222,1
295,-94.0,144,1
296,-224.0,249,1
297,-690.0,500,0
298,-820.0,500,0
299,-770.0,500,0
300,-394.0,329,1
301,-765.0,500,0
302,-790.0,500,0
303,-870.0,500,0
304,-820.0,500,0
305,-715.0,500,0
306,-810.0,500,0
307,-725.0,500,0
308,-850.0,500,0
309,-258.0,273,1
310,-384.0,309,1
311,-568.0,378,1
312,-790.0,500,0
313,-770.0,500,0
314,-546.0,431,1
315,-695.0,500,0
316,-735.0,500,0
317,-182.0,217,1
318,-492.0,397,1
319,-212.0,262,1
320,-502.0,457,1
321,-680.0,500,0
322,-369.0,334,1
323,-860.0,500,0
324,-570.0,445,1
325,-665.0,500,0
326,-765.0,500,0
327,-308.0,303,1
328,-705.0,500,0
329,-600.0,490,1
330,-695.0,500,0
331,-725.0,500,0
332,-800.0,500,0
333,-685.0,500,0
334,-216.0,241,1
335,-30.0,95,1
336,-885.0,500,0
337,-606.0,431,1
338,-825.0,500,0
339,-236.0,241,1
340,-202.0,202,1
341,-176.0,246,1
342,-795.0,500,0
343,-715.0,500,0
344,-266.0,281,1
345,-690.0,500,0
346,-256.0,226,1
347,-785.0,500,0
348,-820.0,500,0
349,-584.0,409,1
350,-496.0,406,1
351,-735.0,500,0
352,-415.0,345,1
353,-416.0,416,1
354,-725.0,500,0
355,-74.0,154,1
356,-915.0,500,0
357,-210.0,245,1
358,-785.0,500,0
359,-420.0,325,1
360,-576.0,421,1
361,-369.0,284,1
362,-654.0,449,1
363,-740.0,500,0
364,-880.0,500,0
365,-58.0,113,1
366,-206.0,241,1
367,-765.0,500,0
368,-680.0,500,0
369,-775.0,500,0
370,-648.0,498,1
371,-358.0,313,1
372,-705.0,500,0
373,-635.0,500,0
374,-685.0,500,0
375,-695.0,500,0
376,-715.0,500,0
377,-730.0,500,0
378,-725.0,500,0
379,-830.0,500,0
380,-136.0,201,1
381,-710.0,500,0
382,-645.0,500,0
383,-132.0,162,1
384,-346.0,281,1
385,-34.0,129,1
386,-670.0,500,0
387,-685.0,500,0
388,-805.0,500,0
389,-434.0,359,1
390,-126.0,186,1
391,-785.0,500,0
392,-750.0,500,0
393,-725.0,500,0
394,-292.0,237,1
395,-655.0,500,0
396,-710.0,500,0
397,-274.0,329,1
398,-36.0,156,1
399,-820.0,500,0
400,-745.0,500,0
401,-940.0,500,0
402,-112.0,132,1
403,-477.0,377,1
404,-76.0,141,1
405,-108.0,193,1
406,-190.0,245,1
407,-595.0,500,0
408,-152.0,157,1
409,-740.0,500,0
410,-194.0,249,1
411,-383.0,348,1
412,-685.0,500,0
413,-785.0,500,0
414,-815.0,500,0
415,-750.0,500,0
416,-790.0,500,0
417,-620.0,500,0
418,-720.0,500,0
419,-250.0,220,1
420,-168.0,213,1
421,-220.0,185,1
422,-690.0,500,0
423,-830.0,500,0
424,-575.0,450,1
425,-755.0,500,0
426,-572.0,492,1
427,-730.0,500,0
428,-695.0,500,0
429,-700.0,500,0
430,-166.0,201,1
431,-432.0,377,1
432,-745.0,500,0
433,-710.0,500,0
434,-865.0,500,0
435,-630.0,500,0
436,-248.0,253,1
437,-365.0,260,1
438,-156.0,186,1
439,-720.0,500,0
440,-785.0,500,0
441,-138.0,193,1
442,-730.0,500,0
443,-740.0,500,0
444,-236.0,241,1
445,-296.0,266,1
446,-730.0,500,0
447,-725.0,500,0
448,-602.0,442,1
449,-620.0,500,0
450,-775.0,500,0
451,-680.0,500,0
452,-148.0,148,1
453,-166.0,221,1
454,-785.0,500,0
455,-755.0,500,0
456,-750.0,500,0
457,-745.0,500,0
458,-480.0,375,1
459,-715.0,500,0
460,-750.0,500,0
461,-370.0,325,1
462,-755.0,500,0
463,-302.0,302,1
464,-645.0,500,0
465,-720.0,500,0
466,-700.0,500,0
467,-675.0,500,0
468,-735.0,500,0
469,-306.0,286,1
470,-730.0,500,0
471,-68.0,153,1
472,-610.0,500,0
473,-835.0,500,0
474,-118.0,148,1
475,-630.0,500,0
476,-42.0,122,1
477,-800.0,500,0
478,-735.0,500,0
479,-790.0,500,0
480,-725.0,500,0
481,-182.0,202,1
482,-670.0,500,0
483,-330.0,300,1
484,-795.0,500,0
485,-625.0,500,0
486,-890.0,500,0
487,44.0,76,1
488,-512.0,477,1
489,-815.0,500,0
490,-713.0,493,1
491,-346.0,301,1
492,-910.0,500,0
493,-705.0,500,0
494,-148.0,213,1
495,-755.0,500,0
496,-635.0,500,0
497,-720.0,500,0
498,-680.0,500,0
499,-835.0,500,0
500,-650.0,500,0
